gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
SBNO2,-0.05235368459922843,9.480901170757978,-1.1685479121520395,0.24444335692475397,0.46857856626457073,-5.544506243887027
TSPAN7,-0.05148787223988348,9.455837309629628,-1.1675622057521615,0.24483969772495218,0.46857856626457073,-5.517479522995011
U2AF1,-0.06769799219117566,9.475138696564418,-1.1674908050700106,0.24486842477151852,0.46857856626457073,-5.508701143766927
IL9,-0.05036911700436806,9.486890430970817,-1.1662124732681869,0.245383147675096,0.4690692591347098,-5.56973067325026
FOXM1,0.05456525720888764,9.43987823292608,1.1639037573377153,0.24631469826705207,0.4696524560923529,-5.566405360425038
CD3G,-0.05422723781356353,9.455921358097113,-1.1638075168063726,0.24635358492354267,0.4696524560923529,-5.533862692532582
DTX3,-0.05492068856557369,9.524445781846534,-1.1633498817229897,0.24653855502684213,0.4696524560923529,-5.556735134101178
CD164,0.05697592496071975,9.53334296270272,1.1628945023085384,0.24672271096481532,0.4696524560923529,-5.5777114534626335
NDUFB7,-0.1229766841599356,10.678246197397181,-1.1605207316608537,0.24768424261380137,0.4709202351613436,-5.010123107057624
PRKCE,-0.05030638508154523,9.521410270870284,-1.1599708733277783,0.2479073484659937,0.4709202351613436,-5.55392723556604
C9,-0.04738291821590392,9.462897929602697,-1.1589263862011632,0.24833154183763545,0.47123310342439495,-5.548268683581347
SSX4,-0.06739000770343202,9.549234381112324,-1.1569454306868414,0.24913746757063376,0.47226893643869616,-5.558220468041131
LILRB1,0.07602602050010003,9.610447444938119,1.153473562721469,0.25055440263534334,0.474459640443987,-5.655887008689597
XPA,0.05439819086753982,9.5513966351933,1.1489704688815656,0.2524006526063715,0.47720823410442875,-5.610576323519237
IL2RA,-0.048911441214712116,9.530770081862043,-1.1486523291606432,0.2525314498757467,0.47720823410442875,-5.590057599823873
FGF13,-0.0459629280878389,9.5180918919653,-1.1453936626977383,0.2538739380216625,0.4788170816926587,-5.579024974114319
NDUFA1,-0.04314273337017343,9.526286592141135,-1.1453059091585103,0.25391015950992857,0.4788170816926587,-5.5914472561888955
BMP8A,0.05648215687603938,9.47032720763625,1.1443920437109802,0.25428758606749907,0.4790313862018447,-5.581140387431861
RIN1,-0.04937730889268803,9.46919901397748,-1.1402957802217697,0.2559841873790091,0.48172775573086063,-5.542366284046444
CSF3,-0.06319726075736738,9.448400509832762,-1.1392009005292125,0.25643900982318807,0.4820157200606498,-5.55495970116336
SMPD3,-0.057509112485628094,9.522071792605322,-1.13865002520771,0.25666806238912354,0.4820157200606498,-5.5660526995854624
TNC,-0.060532406569045835,9.453864427560973,-1.1357394140251855,0.2578806687341675,0.4837926595260828,-5.563403719138781
KDM6A,0.04752298179512852,9.500407764298759,1.1328746061415687,0.25907810600622905,0.4855375031035211,-5.601925916278684
COX6A1,0.06086219733368655,9.496064761877912,1.1298611074239406,0.26034188633055716,0.4874002965204932,-5.593931359873622
MIF,0.06284496868037971,9.5664224886607,1.1292258171411718,0.2606088589875545,0.4874002965204932,-5.62979431921334
STAT6,0.04896582475177855,9.50487572002299,1.125351739376399,0.26224103098152646,0.4898318890539485,-5.624734415017176
ANGPT2,-0.04574135734806039,9.53373931044934,-1.1248605659784856,0.2624484735955352,0.4898318890539485,-5.61676896102453
LIFR,-0.06804785992307866,9.47193915700514,-1.1220540916796125,0.2636359579842834,0.4908788499650131,-5.605703618450113
SFN,-0.046876910840447455,9.557592008640434,-1.1219281180240575,0.26368934802093463,0.4908788499650131,-5.610216381495963
MASP1,-0.040029009715879346,9.509174501380338,-1.1212984563167367,0.2639563235932775,0.4908788499650131,-5.626435188589762
TPTE,-0.07674736521848563,9.5070270829865,-1.1209817945519494,0.2640906588192829,0.4908788499650131,-5.612698061949743
SSX1,-0.39000076070737055,12.372989277627951,-1.120003272850973,0.2645060712018366,0.4911482876304042,-4.695908576380346
TTC30A,-0.04510369108444578,9.493846282411338,-1.118085510553775,0.2653215390187086,0.49215925930334503,-5.609775321531948
IL2,0.04705456785683481,9.546927823420214,1.1172788638664988,0.2656650620916355,0.4922936252636837,-5.659022749863737
PIK3CB,-0.04481802577685733,9.510880933853562,-1.116180482155743,0.2661333222951169,0.4926586272048239,-5.62737856586788
IL20RA,-0.04768650533818398,9.540032965264874,-1.114149846096995,0.2670005298857562,0.49363130615220663,-5.62217659494851
C4BPA,-0.04433190736836982,9.546907196910489,-1.1136777887505922,0.26720240856146427,0.49363130615220663,-5.640600366974645
HES5,-0.05406375793351024,9.535788688445288,-1.1114782570089066,0.26814445159555456,0.4948682155462673,-5.617635303333515
FCGR1A,0.07262517627448459,9.555749277440487,1.110665775795551,0.26849301345941606,0.4950084390277153,-5.651294801579852
TRAF3,-0.049837536059790216,9.477721593087601,-1.1091882342109134,0.2691276975733893,0.49549330453815804,-5.608048839785786
SOCS2,0.05107620275065368,9.495478283846559,1.1087835738547613,0.2693017024114328,0.49549330453815804,-5.636602527323464
CD22,-0.046112975917179604,9.536173261809902,-1.108132474429758,0.26958184024868176,0.49550670231943933,-5.630084207619673
VEGFB,0.04521734928309038,9.52350316105003,1.1070186308292507,0.27006154352726613,0.49588651470729556,-5.643056229542285
RHOB,-0.04502201102980787,9.56465994791772,-1.102213850656898,0.27213761141899784,0.4990960467462167,-5.670036865967882
CASP1,-0.05605223012970692,9.473127161795457,-1.101702671766495,0.27235913123650923,0.4990960467462167,-5.59453463967537
EPHA2,-0.04995777763101094,9.487755008567506,-1.100898454134408,0.2727078918913592,0.49923138273660106,-5.614450146617008
TLR1,0.04565033240835381,9.472445208916204,1.0991352841215067,0.27347359578148156,0.5001289526074225,-5.63900825660111
PRKACA,-0.046487362213672986,9.495627085143557,-1.0976985946524127,0.274098613447847,0.5004660876559537,-5.645059217371395
JAG1,-0.051926612906521584,9.443269702437238,-1.0968323523668555,0.27447593969469,0.5004660876559537,-5.5942695607409405
FZD7,-0.04783874385459888,9.525706631772778,-1.0968122405197331,0.2744847044632874,0.5004660876559537,-5.651237807876244
HDAC11,0.045161533693250495,9.505603157153827,1.0955684036467817,0.27502714542278167,0.5009521525454077,-5.640980108893884
NFATC1,-0.04793499889002994,9.483373066754899,-1.0945607703619238,0.2754671188958266,0.5012507894938087,-5.627670959944668
SNCA,-0.04669956925335423,9.530144093665838,-1.0915216855804395,0.27679704331645594,0.5025004615527147,-5.661345981543896
IFIT3,-0.04250279311841344,9.507530102450993,-1.0914537821833157,0.27682680870744963,0.5025004615527147,-5.62758240389516
SPP1,-0.05257818749042091,9.464824523219484,-1.091007535604741,0.2770224752998306,0.5025004615527147,-5.645564047261964
TNN,-0.054995634844525534,9.541584619856708,-1.0904644824652083,0.2772607172223679,0.5025004615527147,-5.669660015106075
BMP5,-0.06116230208879122,9.51494682899907,-1.0885427535053656,0.2781049276839698,0.5035279647797499,-5.654668281376941
PIK3CA,0.04453236490437768,9.499043694692064,1.0843700798965425,0.27994405213616086,0.5063529867323388,-5.6589415158846474
CD160,-0.04254185388580384,9.494303353069043,-1.082646760689966,0.2807060431518884,0.5072260441431138,-5.667769088655265
IFI16,-0.09510079902929208,9.370537514872735,-1.0810689381248042,0.28140494711250824,0.5075561546936218,-5.5992748722760135
CCL26,0.06667273601014657,9.516243140221084,1.0809724773287837,0.2814477135333024,0.5075561546936218,-5.688088504287904
BRD2,-0.0406356788485863,9.471679468999426,-1.0765512761869511,0.2834126594613367,0.5105421832936071,-5.643435063150567
FGF12,-0.044936743491826275,9.509220850365354,-1.0759832647274332,0.28366578355905814,0.5105421832936071,-5.648656258229517
ERCC2,0.041894438477533456,9.498663861192682,1.0747294089480677,0.2842250891316765,0.5107054552350963,-5.6726467119243775
BID,0.04648387650626959,9.477299335087345,1.074519153721736,0.2843189511248251,0.5107054552350963,-5.6624996315118334
PMEL,0.047899180800284206,9.508288608291151,1.0731076925571061,0.2849496031765088,0.5109448533456081,-5.662900618072535
NTF3,-0.05005322104097413,9.523004249281495,-1.0724269732828942,0.28525409528340867,0.5109448533456081,-5.640362983522937
CMTM6,0.04100904723673343,9.491629444066168,1.0723326594362415,0.28529630027117103,0.5109448533456081,-5.666344424931463
SHC4,-0.05402042454094836,9.50117997061064,-1.0620162868892944,0.28993858431561453,0.5187472602139468,-5.678029208035413
IRAK3,0.0507227650237562,9.452826133212131,1.0610890562922575,0.29035833221146873,0.5189869402519953,-5.670862536914612
EYA1,-0.04769941443415717,9.546106386435037,-1.0585346353062703,0.2915168281216141,0.519852615365042,-5.689198959411611
IL33,-0.046231864072931436,9.481928291121026,-1.058078062318451,0.29172422590707736,0.519852615365042,-5.659307833364762
CCR3,0.048904277174957315,9.495648714273615,1.0577992967610026,0.29185090409379666,0.519852615365042,-5.684425162661096
FGF7,-0.04680807679617641,9.47837467471626,-1.0574983531397069,0.29198770246274386,0.519852615365042,-5.668418893011518
NGFR,-0.04705997828085985,9.524471657926842,-1.0532879443619443,0.2939061692251879,0.522755732921588,-5.703710299123554
CXCL10,-0.049300356771454314,9.489990968755631,-1.051483208350861,0.2947311032524259,0.5237100621393399,-5.681284470094722
TNFRSF1A,0.043011053088571206,9.553633608809657,1.0500189177249057,0.295401572335105,0.5243883239106067,-5.725301381396795
F2RL1,-0.04706985968312817,9.486492731071355,-1.0489860088266523,0.2958751405482886,0.5247160695661056,-5.689746516225904
STAT2,-0.05049990298645879,9.480974678999207,-1.0476549547955687,0.29648615894946123,0.5250489140790813,-5.677083045627839
FEZ1,0.04183416929242271,9.526514930148831,1.0473177850107174,0.29664107150062635,0.5250489140790813,-5.701543953254958
VEGFC,-0.03735699548950751,9.519639798819757,-1.0457213076564316,0.29737531492563457,0.5258359999074512,-5.695825823853423
TPSAB1/B2,-0.06785500593951849,9.480425872643737,-1.0440607401990634,0.2981403352120866,0.5266759229038417,-5.665769104745325
STAG2,-0.048918268625115405,9.490916941752586,-1.0426555618140414,0.29878873455363275,0.5273083983959156,-5.676250855874813
CDK6,0.08281949911768832,9.562869795636127,1.0419502242836616,0.2991145605551706,0.5273709145322231,-5.737938808795676
ATG7,-0.03829384306846239,9.6026420091091,-1.0401808159743058,0.29993298064552526,0.5283009629992957,-5.721658980718215
PTTG2,-0.11842695103122762,9.668269504689663,-1.0387928251121785,0.3005760349801464,0.5284985642674918,-5.769981219743434
IL13,-0.04416740925122222,9.511181638966375,-1.038280604416779,0.3008135804094465,0.5284985642674918,-5.698738520982919
NFAM1,-0.0467623920343682,9.592540423208991,-1.0379793017094812,0.3009533703504938,0.5284985642674918,-5.725557015475165
TNFSF12,-0.050764001458128,9.724259086538542,-1.037428004534224,0.3012092588198535,0.5284985642674918,-5.767691027372126
CPA3,-0.04472067141297505,9.4734439654305,-1.034913863168027,0.3023780705107363,0.5300372355670822,-5.688237626652533
S100A9,-0.05291808407291111,9.556419136891881,-1.033732220699145,0.30292846155341935,0.5304899577444644,-5.716750429645777
PGF,-0.05336329599729664,9.540140843630757,-1.0306034421069188,0.3043890463958677,0.5325342083380499,-5.706790786014352
LFNG,0.05343361219475494,9.455789399536544,1.0291504821481012,0.3050689243212541,0.5332099774469657,-5.705785866361159
PRKCB,-0.05097664405838664,9.448575956241854,-1.0273010138393635,0.30593581003875014,0.534210991375356,-5.681237217372129
WDR76,0.04375919048084782,9.445370380389196,1.0255808338293944,0.3067435747628774,0.5351069469446545,-5.69632045138383
TARP/TRGC1/2,-0.03658318581613712,9.467230890624295,-1.024554096627197,0.30722639105710925,0.5354348619574956,-5.683603207958985
FZD1,-0.03864694269642839,9.539687896810493,-1.0235222096153591,0.3077121408402981,0.5355557508103802,-5.711889244710842
C5,-0.047190445651088514,9.493896300299932,-1.0231041692822962,0.3079090749086799,0.5355557508103802,-5.718004062714028
PSMD7,0.043566330992562095,9.473985441605878,1.0213462998326277,0.30873810900575954,0.5355557508103802,-5.724966896120662
PURA,0.04494204965228224,9.430440732782683,1.0213393148012773,0.3087414062080889,0.5355557508103802,-5.679054915840084
PPP2R2B,-0.04684306851448852,9.527849615246037,-1.0212780988913297,0.3087703034683194,0.5355557508103802,-5.734037382869943
LRP6,0.04435805620362853,9.496475046523603,1.0179237930907328,0.3103564805036034,0.5377932906436487,-5.744091601039427
CDKN2A,-0.0629753295729941,9.460416990450632,-1.016775903251715,0.3109005378285926,0.538222475402025,-5.674363288089478
BRCA2,0.039163058860089264,9.534234324272878,1.015340617973014,0.3115817036571377,0.5386909259529971,-5.738860452002466
PRLR,-0.045246855704954646,9.484773599474394,-1.0133466146869108,0.3125296774254315,0.5386909259529971,-5.730880167541782
LAMP1,0.04695873796206051,9.492545212475155,1.0129861545336358,0.31270124922750847,0.5386909259529971,-5.714828645933663
DEFB134,-0.04027022476509959,9.46508182835494,-1.0126458929724411,0.3128632643859609,0.5386909259529971,-5.697529369178293
FGF1,-0.055683955907208156,9.446183736791488,-1.0120132237432247,0.31316465752501127,0.5386909259529971,-5.699386152262121
MAPK9,-0.045382076554393115,9.483355326813577,-1.011693228303902,0.31331717154689165,0.5386909259529971,-5.703359516330625
IL1RN,-0.03746371380299714,9.523626349102543,-1.0113319079729675,0.31348944090497777,0.5386909259529971,-5.73283869088647
IFIT2,-0.04221678830860238,9.47954456755662,-1.0112170351204135,0.3135442228702191,0.5386909259529971,-5.704667888643714
BBS1,0.041909375845945084,9.498834424803954,1.009345171010373,0.314437796869381,0.5396466450583572,-5.729558534782548
RASGRF2,-0.03880667623367979,9.511502434608298,-1.0088074073095623,0.31469482220088124,0.5396466450583572,-5.734232124042326
FCER1A,-0.049129171699263584,9.465852709054596,-1.004192782714263,0.31690612519568956,0.5423726868637236,-5.715055806632853
TNFSF11,0.039062347218961804,9.475124857985197,1.0040251559998465,0.316986644309722,0.5423726868637236,-5.70783829937523
FOXJ1,-0.05179692289210984,9.512742445303049,-1.003621691781631,0.31718050300070183,0.5423726868637236,-5.737319379005713
MSRB2,0.05712562642274141,9.470983420852992,1.0022153435921466,0.31785684664464287,0.5430179054625319,-5.7189055124067085
PRAME,0.03922165754481392,9.478475534309613,0.9997625194031204,0.3190387462838486,0.5445247774919822,-5.729685897626543
MAP3K7,-0.05213254674711512,9.421044917381522,-0.9980579565306462,0.3198618033040001,0.5454169340845674,-5.685564668425226
PNOC,-0.0464389040131745,9.480809877092506,-0.99706423565847,0.32034227323652914,0.5454859392672138,-5.716834670504057
KRT6A/B/C,-0.051972129100761384,9.53262923623671,-0.9967319799523023,0.32050302709147416,0.5454859392672138,-5.732184017168818
FLNB,0.043644951044098886,9.485005230961287,0.9953795876622556,0.32115789872555967,0.5457872019486028,-5.73615819851808
CXCR4,-0.04417988652898231,9.540025780154966,-0.9946541605713632,0.32150953726573195,0.5457872019486028,-5.7457577098683945
PGPEP1,0.04432133784126499,9.536645277856843,0.994505423628578,0.32158166634636837,0.5457872019486028,-5.756952795511755
TYMS,-0.04628209622124394,9.481546708413847,-0.9934459448617966,0.322095762888397,0.5461493047668804,-5.731260669762859
NDUFA11,0.04862892853701651,9.630059589625018,0.9899551098578455,0.323793470325344,0.5468331987325813,-5.804604557204116
H3-3A,-0.04418663060492317,9.495357080892438,-0.9898858533562562,0.3238272114949228,0.5468331987325813,-5.7321490085932885
CD79A,0.04678756785179677,9.650667346889364,0.9888289816378514,0.3243423973067391,0.5468331987325813,-5.834271564212563
ORC6,0.04120554265711153,9.519040823375821,0.9887299270782623,0.32439071034917,0.5468331987325813,-5.759266825958882
RPTOR,-0.04396369641940784,9.523119907229823,-0.9884701220472308,0.3245174505900488,0.5468331987325813,-5.761125947363274
NDUFB4,-0.03849546703004869,9.523126178950523,-0.9874524586945918,0.32501420907826795,0.5468331987325813,-5.752053962699793
PLCE1,-0.03645533127138779,9.490731778908598,-0.9874118573623781,0.32503403842717005,0.5468331987325813,-5.723050422561835
HMGA1,-0.05699666203650632,9.503976663471319,-0.9872763254695853,0.32510023681985545,0.5468331987325813,-5.704589290625392
PEBP1,-0.046719578477730485,9.494752051268218,-0.9870533374324229,0.3252091710524162,0.5468331987325813,-5.718985123249234
C7,0.040892477609307074,9.512009714644362,0.9848866488915563,0.32626889154011707,0.5470375523219827,-5.771201372415431
ZEB2,-0.04575106529734473,9.506113280462182,-0.9846502742571911,0.32638463860809785,0.5470375523219827,-5.74594149759061
CPSF7,-0.043591024526897656,9.502204689549263,-0.9845836556135166,0.3264172650500706,0.5470375523219827,-5.726298109937312
CR1,-0.04547622490344863,9.410027113289136,-0.9843420046118921,0.3265356314521086,0.5470375523219827,-5.698028820501888
MBL2,-0.04701457925264332,9.483694804623608,-0.9800191118016605,0.32865784541396825,0.550085389190568,-5.739553856711824
NOTCH2,-0.041368409785205874,9.46794273235424,-0.9789629488841699,0.32917771160392517,0.5504481807299522,-5.729420797683084
DIPK2B,-0.0576075957027845,9.626335797156111,-0.97688118122048,0.33020397770824705,0.5516563233837871,-5.796085839110827
LEP,0.043104669616047774,9.51319626694946,0.9757189806598896,0.3307778262880501,0.5520942940775124,-5.78020806659734
MICB,-0.0625459500549813,9.550022777379823,-0.9748127926989324,0.33122571789688315,0.5520942940775124,-5.775087374644111
CD46,0.05143210094287087,9.551715034613347,0.9745045030444165,0.33137818311921174,0.5520942940775124,-5.809612558496201
NFKB2,-0.04917536828922985,9.458185933704105,-0.9732077541308826,0.3320199944857305,0.5524653121150934,-5.743797521956849
MUC1,-0.03733571912508835,9.557634171630122,-0.9728255484005973,0.33220931763749006,0.5524653121150934,-5.788547528304064
HSPA1A,0.09318303389748284,9.633511545160461,0.9721994416685291,0.33251960777368406,0.5524753958984541,-5.834854965286596
PVRIG,0.06482367308196453,9.74344030851113,0.9709441609421615,0.3331422774522814,0.5530039998659443,-5.847668202183717
ITGAV,0.047816080787208434,9.426564469363308,0.9688093110400406,0.33420299335526926,0.5542581150074603,-5.722468152722439
CXADR,-0.05148927015976668,9.493642535455841,-0.964127188147706,0.336537033354686,0.5574180631084624,-5.7476482323507225
HDAC1,0.043456418833935175,9.54054230174249,0.9637565356556967,0.3367222550825899,0.5574180631084624,-5.80247467832585
CD1D,-0.041026600518919536,9.46806502275169,-0.9609133779223136,0.33814523385276063,0.5592638840406314,-5.773083502203258
IL11,-0.045758895312057665,9.439863502681993,-0.9565727957933711,0.3403251740153661,0.5620451073856675,-5.750535705152193
CXCL1,-0.046834966184801693,9.597343186959135,-0.9563330885523831,0.3404458249582788,0.5620451073856675,-5.805534031609733
GABPA,0.0374514367947563,9.470724531972696,0.9538842199604494,0.3416799903435269,0.5630654951766491,-5.788390504136391
POLR1B,-0.040333535117632005,9.512427470429431,-0.9538762386274185,0.341684017447504,0.5630654951766491,-5.791038519042778
CREB5,-0.04371412599260917,9.68632662783921,-0.9529080613585218,0.3421727537004797,0.5633596742702368,-5.846047797457238
FGF16,-0.03914296559969388,9.46620842243521,-0.9501312134682232,0.3435770113194403,0.5649813063445442,-5.752870807669802
MTF1,-0.04026475306977174,9.507145721436922,-0.9496537889082347,0.3438188199052584,0.5649813063445442,-5.79959584178534
GPI,-0.04492149903767909,9.438730475899163,-0.9491165833506126,0.34409103789486006,0.5649813063445442,-5.749171202138468
FUT8,-0.03652160018286454,9.507343140526784,-0.9482454509626084,0.34453276180401915,0.5651955694996376,-5.767526892592749
CD163,-0.03860372016244579,9.61051304352997,-0.9458695309498167,0.345739372959317,0.5666630878105773,-5.823707828865663
CD8A,-0.04054455470910709,9.469818349734789,-0.9432320234916904,0.3470820129747656,0.5683507083518253,-5.7543591981078155
CACNA2D2,-0.039415559675839866,9.464100246178544,-0.9419526468109076,0.34773449335954865,0.5686682148400792,-5.775090375360261
CDK4,-0.03516619397048505,9.533645887426834,-0.9416240677651027,0.3479021953124053,0.5686682148400792,-5.802688749664955
NOD2,-0.03855666926449913,9.485139884757888,-0.94053695080835,0.3484574140992206,0.5690635467663531,-5.782546908191665
KLRF1,-0.046428519848596875,9.496565800651407,-0.9398600178273818,0.3488034284839102,0.5691168249117529,-5.783617372070781
DDIT3,-0.04682631486712663,9.47835740098519,-0.9353711295921698,0.3511034996586585,0.5712173142488328,-5.779462467891476
TCF3,0.03598533787247183,9.506526559965607,0.9349842597955158,0.3513021821399408,0.5712173142488328,-5.810751156478403
APLNR,0.045719570715558926,9.546874709327184,0.9349735071474955,0.35130770534267164,0.5712173142488328,-5.827930716396812
FGFR2,-0.039888517538366496,9.483963689288625,-0.9343823388040284,0.3516114502557782,0.5712173142488328,-5.797837529405169
IL6,0.04525004987410017,9.47403265988024,0.9342131608322181,0.3516984055599731,0.5712173142488328,-5.7943350753395855
EWSR1,-0.03901209991370945,9.537401005810528,-0.9336692348455885,0.35197806973812995,0.5712173142488328,-5.794071044307361
PMCH,0.0936725667936743,9.541466418793705,0.9327807167487466,0.35243521471285266,0.5714485267129825,-5.823944137108948
SPN,0.0479982672326181,9.51449555895208,0.9311657025021186,0.353267115352802,0.5722864241576168,-5.818696398066038
PITX2,0.03854251465193742,9.561800967658055,0.9302362324904381,0.35374645740342636,0.5723212871779964,-5.8312223588535375
TWIST2,-0.04808975756811536,9.368041073618114,-0.9292966559873086,0.35423143332307605,0.5723212871779964,-5.744798269213741
BRD4,-0.04077051978310378,9.533980604142974,-0.9292914906576635,0.35423410065422245,0.5723212871779964,-5.802443061414396
CLEC5A,0.037038341915962524,9.530119041025657,0.9247916808663912,0.35656263051428616,0.5755713217901721,-5.84010392978682
GZMK,-0.037918373115950164,9.472598435708386,-0.9234828078297227,0.35724176191738666,0.5760276162802558,-5.783148285333076
TAP1,0.04223067315780503,9.53084698276336,0.9220836310742033,0.357968658187216,0.5760276162802558,-5.825726684670333
MERTK,0.03995942211264625,9.528673250997572,0.9219152381307278,0.3580562045361594,0.5760276162802558,-5.830443729297183
GDF6,-0.0377080025829094,9.455555262221887,-0.9213667549138632,0.35834145156776753,0.5760276162802558,-5.773284920349002
TTR,0.04063334278026701,9.491503218357169,0.9207014885780547,0.3586876271342214,0.5760276162802558,-5.803345890696449
UBE2C,-0.08531125297621783,9.531944685226641,-0.9205845921229255,0.3587484768793884,0.5760276162802558,-5.813446186684533
CARD9,-0.04633500278279569,9.47793952111137,-0.9187819072204156,0.3596876835736521,0.5761257782883656,-5.807884529119942
ARG1,-0.03536845016488566,9.57555489725771,-0.9187123820982355,0.359723937680835,0.5761257782883656,-5.852897970592289
MIB1,0.039117158277689704,9.474964260073435,0.9186406183616068,0.3597613615523164,0.5761257782883656,-5.8132334179553915
MPL,-0.03757548815800025,9.505010271205636,-0.916902780596097,0.3606683757480793,0.577069401196927,-5.82317316920527
NBN,-0.03536983808033163,9.516312759292608,-0.915923930304364,0.36117989586375554,0.5773791293033276,-5.825857574557407
KMT2C,-0.03580195507042594,9.48435299113806,-0.9062648255062942,0.36625209323094265,0.5845952278602327,-5.828019267696394
TYK2,-0.04227306360611355,9.505956621197143,-0.9061024184958054,0.366337758427833,0.5845952278602327,-5.812928736339221
TAPBPL,-0.03584067741172606,9.553510212708119,-0.9045304992301078,0.3671675545307098,0.585316595793625,-5.840764419736392
BIRC5,-0.04822306871419816,9.527193733105346,-0.9040254265909053,0.3674344268748527,0.585316595793625,-5.830681150922148
IL6R,0.04902954770178798,9.487546007215252,0.9018371912233972,0.36859206510094844,0.5863405085372478,-5.824233907364716
CD2,-0.037529425180148,9.532622294838411,-0.9015900740780838,0.36872294094137503,0.5863405085372478,-5.832743076058981
LILRA3,0.08034497047033486,9.605943349901091,0.9008748961758943,0.3691018712091657,0.5864295696551575,-5.881627063325615
WEE1,-0.03493499378227881,9.468133018964203,-0.8996115160904488,0.36977185872410223,0.5869805030095889,-5.8062931264529745
ITGA4,0.03254198232787303,9.58102523428338,0.8981081948674994,0.3705700842072275,0.5874225888768233,-5.872401436837503
BMP7,-0.03682918992890419,9.519975930044529,-0.8978254631862096,0.37072032821731205,0.5874225888768233,-5.829568668215518
DLL3,-0.04813862235793554,9.369593490412832,-0.8971001705735641,0.37110592437471523,0.5874225888768233,-5.773008954621479
BLNK,-0.03929654158847909,9.498206176455653,-0.8966521516497589,0.3713442356996658,0.5874225888768233,-5.836314464970848
GNA11,-0.04578032497423644,9.4845967610007,-0.8947256274527553,0.37237008963555007,0.5885327091193724,-5.81377042461957
SLC16A1,-0.04294653241232451,9.50469374786733,-0.8927310334601436,0.37343405719118994,0.5897010850949573,-5.8270293570661424
TYMP,-0.059321093615369386,9.551175392294939,-0.8909084452286021,0.374407932717168,0.5905572944894861,-5.852885946635052
PRKAR2A,-0.039183109714709376,9.496501086414295,-0.8899638490016331,0.374913288575353,0.5905572944894861,-5.840018543304691
CCL13,-0.04884045533015531,9.395491996898285,-0.8894012722973671,0.3752144674761707,0.5905572944894861,-5.780242807850246
ADA,0.03958060875301354,9.533141067018358,0.8892844139060625,0.37527704726919986,0.5905572944894861,-5.855555368785574
HLA-DPA1,-0.04857394703505891,9.528039431750182,-0.8881005962670557,0.3759113702754686,0.5907339291119389,-5.823551075569281
NR4A3,0.0456448791956024,9.460600868994229,0.887860914330875,0.37603987998535315,0.5907339291119389,-5.833335438885964
TNFRSF10A,-0.03980787980730636,9.433257274562626,-0.8860900587944698,0.37699020413465356,0.5917149617186956,-5.786059017274745
CREB3L3,-0.031890353151143275,9.49404518613953,-0.8821263516371132,0.37912273066556,0.5942987933698878,-5.822403058604555
RGMB,-0.03908525502636901,9.504800346513507,-0.881703681668929,0.3793505741544111,0.5942987933698878,-5.827783946049366
TBX21,0.03858427830633037,9.506042721821776,0.8812074652189595,0.37961817197636005,0.5942987933698878,-5.862818578450982
SELL,-0.037936918648119364,9.427703990517962,-0.8778962349669052,0.3814068403302865,0.5964748951988809,-5.795679140724063
HOXA10,0.03505393783639475,9.473636799578394,0.8762753282077339,0.382284327178239,0.5964748951988809,-5.853967405947957
RNLS,-0.0363223046116119,9.480617881917011,-0.8762453200325303,0.3823005840486251,0.5964748951988809,-5.840388359186385
ALK,0.03262597922610471,9.562578431755552,0.8762057635989416,0.38232201432351176,0.5964748951988809,-5.853212992128042
GZMH,-0.04094399404031283,9.420834351793692,-0.8727557240310867,0.3841939847156146,0.5988809238142113,-5.796516004840499
BCL6,0.03785093397209239,9.419562571974057,0.8700015283396847,0.3856924531896465,0.6005822768615647,-5.814683761527865
SHC2,-0.035054281366207606,9.50089715318692,-0.8695345635364545,0.3859468706483734,0.6005822768615647,-5.836674380178377
PHF6,0.038697817387712066,9.512453197061363,0.8672567029370011,0.38718940592242423,0.6012512190067784,-5.86640107597722
TNFSF18,-0.036003006390596025,9.475407186182611,-0.8671029604512904,0.38727335858265555,0.6012512190067784,-5.83863787998741
AFDN,-0.055731123411822535,9.62616199651252,-0.8669260001728268,0.38737000343498385,0.6012512190067784,-5.899295875846972
WNT10B,0.03879850358445957,9.521029386504592,0.8634636822140351,0.38926389632672886,0.6036748383683515,-5.869288389850931
EFNA1,-0.033696767665493274,9.560262622823476,-0.861157707785325,0.39052841928036697,0.6051191206596812,-5.8762063726281335
ITGAM,-0.03865503569396768,9.456743049570276,-0.8583484550407688,0.39207232605729914,0.6067872448659696,-5.848159382802208
PRF1,-0.03245411780013614,9.558253276812184,-0.8579833545508738,0.39227325191225126,0.6067872448659696,-5.895531212087354
STK11,0.05241047293010354,9.488483460018854,0.8551278731288313,0.39384688454887984,0.6087029296517156,-5.862874436544524
FZD3,0.03675733459067793,9.478759273787228,0.8523962980739554,0.39535584028228044,0.6100499018201864,-5.863881887950731
API5,-0.036102761623569735,9.490076636999058,-0.85233404221476194,0.39539027227002166,0.6100499018201864,-5.88618947176885
NFATC4,-0.040702411608998866,9.496666613848038,-0.8514079681587492,0.39590267423444125,0.6103219494140453,-5.8702276726062665
MYC,0.035975494968476,9.47553761875085,0.8481181224681903,0.39772623768803217,0.6126131023252471,-5.866688205868474
FSTL3,0.04140989380735194,9.650531521242767,0.8461097426559305,0.39884199354173155,0.613811068026936,-5.950675998087649
