gene_symbol,sample,norm_exp
KLRD1,NMS22-28934,1.792951708250132
KLRD1,NMS23-1947,2.099300726233463
KLRD1,NMS23-471,1.9193396367874134
KLRD1,S08-25548,1.8226256787741408
KLRD1,S10-479,2.5438818782481594
KLRD1,S14-11208,1.1414497734004674
KLRD1,S14-9996,1.9989999722183203
KLRD1,S15-16380,1.4348881208673159
KLRD1,S17-4703,1.3109056293761414
KLRD1,S18-6943,1.938219417812743
KLRK1,NMS22-13453,1.5829719291048059
KLRK1,NMS22-28934,2.004063300397667
KLRK1,NMS23-1947,1.5156089492344802
KLRK1,NMS23-471,2.44021617608011
KLRK1,S08-25548,1.9691362335967124
KLRK1,S10-479,2.0692239572970528
KLRK1,S14-11208,1.2676409823459156
KLRK1,S14-9996,1.7410727723733215
KLRK1,S15-16380,1.0346284566253203
KLRK1,S17-4703,1.66661156841903
KLRK1,S18-6943,1.8705794605526849
KRAS,NMS22-13453,2.784873942585328
KRAS,NMS22-28934,2.812097453374004
KRAS,NMS23-1947,2.683614313904131
KRAS,NMS23-471,2.7239479764316434
KRAS,S08-25548,2.8254585750363934
KRAS,S10-479,2.6607042470706794
KRAS,S14-11208,3.165330404675396
KRAS,S14-9996,2.554428584722055
KRAS,S15-16380,2.9209316558410605
KRAS,S17-4703,2.707348714612182
KRAS,S18-6943,2.748234556065249
LAG3,NMS22-13453,1.565729787831127
LAG3,NMS22-28934,1.9257760538367463
LAG3,NMS23-1947,1.961231197044663
LAG3,NMS23-471,1.875986771428488
LAG3,S08-25548,2.882877294493618
LAG3,S10-479,2.3982525881838823
LAG3,S14-11208,2.203685470881907
LAG3,S14-9996,1.7933712489189557
LAG3,S15-16380,1.8830365100276798
LAG3,S17-4703,1.9672670915597856
LAG3,S18-6943,1.751048034820188
LAIR1,NMS22-13453,2.7483043403083025
LAIR1,NMS22-28934,2.445012287887958
LAIR1,NMS23-1947,2.216957207361097
LAIR1,NMS23-471,2.600569979623336
LAIR1,S08-25548,2.8652876074219122
LAIR1,S10-479,2.8976655713751884
LAIR1,S14-11208,2.1460970135358695
LAIR1,S14-9996,2.7450669804599808
LAIR1,S15-16380,2.321557007938544
LAIR1,S17-4703,2.429445420870021
LAIR1,S18-6943,2.682569231771339
LAMA1,NMS22-13453,1.395501124305626
LAMA1,NMS22-28934,1.5583485087616198
LAMA1,NMS23-1947,0.8715729355458788
LAMA1,NMS23-471,1.8938726787950815
LAMA1,S08-25548,1.9747879322135578
LAMA1,S10-479,1.1017470739463662
LAMA1,S14-11208,0.9025467793139914
LAMA1,S14-9996,1.825101411598003
LAMA1,S15-16380,1.5689054149828787
LAMA1,S17-4703,1.8915932043489652
LAMA1,S18-6943,1.31492005599242
LAMB3,NMS22-13453,2.3186058640550558
LAMB3,NMS22-28934,2.1568821644393767
LAMB3,NMS23-1947,2.045401222995842
LAMB3,NMS23-471,2.3901929950289134
LAMB3,S08-25548,1.8382192219076259
LAMB3,S10-479,2.2008778457490257
LAMB3,S14-11208,2.514361776370574
LAMB3,S14-9996,2.6556281811032805
LAMB3,S15-16380,2.095029796648452
LAMB3,S17-4703,2.0535777871252825
LAMB3,S18-6943,2.179091976953994
LAMC2,NMS22-13453,1.5289167002776547
LAMC2,NMS22-28934,1.8301393874253427
LAMC2,NMS23-1947,1.6033609243483804
LAMC2,NMS23-471,1.2247919564926815
LAMC2,S08-25548,1.3346547668832414
LAMC2,S10-479,2.0692239572970528
LAMC2,S14-11208,1.6994040818153375
LAMC2,S14-9996,1.4292676664331685
LAMC2,S15-16380,1.1146109842321732
LAMC2,S17-4703,1.7233735670189845
LAMC2,S18-6943,1.543322900646912
LCK,NMS22-13453,1.4888326343824005
LCK,NMS22-28934,1.8301393874253427
LCK,NMS23-1947,1.4820155764507117
LCK,NMS23-471,1.9109977163106429
LCK,S08-25548,2.051306910817974
LCK,S10-479,2.126780577012009
LCK,S14-11208,1.2942457161381182
LCK,S14-9996,1.6597260952377917
LCK,S15-16380,1.1495270137543478
LCK,S17-4703,1.0588054866759067
LCK,S18-6943,1.8491736330988267
LDHA,NMS22-13453,3.662142775255834
LDHA,NMS22-28934,3.9447446503566117
LDHA,NMS23-1947,3.6068927574024534
LDHA,NMS23-471,4.051758953009212
LDHA,S08-25548,3.946789645594343
LDHA,S10-479,3.3620600386206925
LDHA,S14-11208,3.7384959548147676
LDHA,S14-9996,3.810138388247736
LDHA,S15-16380,3.537442543326288
LDHA,S17-4703,3.693738377575426
LDHA,S18-6943,3.66698478335668
LDHB,NMS22-13453,3.3558172692306494
LDHB,NMS22-28934,3.713205680194706
LDHB,NMS23-1947,3.4532357550756023
LDHB,NMS23-471,3.266504515422672
LDHB,S08-25548,3.420881146673564
LDHB,S10-479,3.315802469737045
LDHB,S14-11208,3.3856706087561075
LDHB,S14-9996,3.4017381940859766
LDHB,S15-16380,3.311900013627805
LDHB,S17-4703,3.3991040935574386
LDHB,S18-6943,3.402845781655725
LGALS9,NMS22-13453,2.5494692038054914
LGALS9,NMS22-28934,2.04941186087108
LGALS9,NMS23-1947,2.4579575512036382
LGALS9,NMS23-471,2.0710346750541517
LGALS9,S08-25548,2.524292242540612
LGALS9,S10-479,2.8884378587872095
LGALS9,S14-11208,1.917820481993697
LGALS9,S14-9996,2.6556281811032805
LGALS9,S15-16380,2.087355430054051
LGALS9,S17-4703,2.32880757016209
LGALS9,S18-6943,2.347290975856103
LIF,NMS22-13453,2.507289030873264
LIF,NMS22-28934,2.415157049086819
LIF,NMS23-1947,2.781669225054163
LIF,NMS23-471,2.3929606147967957
LIF,S08-25548,3.1904661685445426
LIF,S10-479,2.8976655713751884
LIF,S14-11208,2.683227206041435
LIF,S14-9996,3.42422807069598
LIF,S15-16380,2.1209356925611313
LIF,S17-4703,1.8307169494368976
LIF,S18-6943,2.213623993416087
LILRA1,NMS22-13453,1.5093369580176441
LILRA1,NMS22-28934,1.3989810666581313
LILRA1,NMS23-1947,0.8715729355458788
LILRA1,NMS23-471,1.3921691494897361
LILRA1,S08-25548,1.5281450782531065
LILRA1,S10-479,1.1017470739463662
LILRA1,S14-11208,1.0610753236297918
LILRA1,S14-9996,1.6597260952377917
LILRA1,S15-16380,1.1495270137543478
LILRA1,S17-4703,1.330210784571528
LILRA1,S18-6943,1.3841741388070334
LILRA3,NMS22-13453,1.6155292236371328
LILRA3,NMS22-28934,0.9444826721501687
LILRA3,NMS23-1947,1.5156089492344802
LILRA3,NMS23-471,1.4443571256560277
LILRA3,S08-25548,1.442009159140952
LILRA3,S10-479,2.223028426972252
LILRA3,S14-11208,1.1766699326681496
LILRA3,S14-9996,1.7410727723733215
LILRA3,S15-16380,1.1495270137543478
LILRA3,S17-4703,1.224014811372864
LILRA3,S18-6943,1.496376054012401
LILRA5,NMS22-13453,2.0524245881420615
LILRA5,NMS22-28934,1.707314633588708
LILRA5,NMS23-1947,2.064120905829622
LILRA5,NMS23-471,1.6698745024898025
LILRA5,S08-25548,2.226135722473645
LILRA5,S10-479,2.564026577265475
LILRA5,S14-11208,1.3866772839608377
LILRA5,S14-9996,2.402484922073764
LILRA5,S15-16380,1.4519398693651029
LILRA5,S17-4703,1.4593924877592308
LILRA5,S18-6943,1.9008585047019917
LILRB2,NMS22-13453,2.460567112061002
LILRB2,NMS22-28934,2.1219207855630375
LILRB2,NMS23-1947,1.8988896559265864
LILRB2,NMS23-471,2.268624768335871
LILRB2,S08-25548,2.4354939871982695
LILRB2,S10-479,2.511789810553903
LILRB2,S14-11208,1.496514518697745
LILRB2,S14-9996,2.4183510168487086
LILRB2,S15-16380,1.7097786018482253
LILRB2,S17-4703,2.0390967104414504
LILRB2,S18-6943,2.2040385448055306
LILRB4,NMS22-13453,2.5673675475545266
LILRB4,NMS22-28934,2.355643050220869
LILRB4,NMS23-1947,2.519893592217336
LILRB4,NMS23-471,2.2008231487109304
LILRB4,S08-25548,2.5179476719952496
LILRB4,S10-479,2.8884378587872095
LILRB4,S14-11208,1.9358094538099329
LILRB4,S14-9996,2.122838194089266
LILRB4,S15-16380,1.9622746046233148
LILRB4,S17-4703,2.181986424480151
LILRB4,S18-6943,2.4812419180129224
LOXL2,NMS22-13453,2.846213363879387
LOXL2,NMS22-28934,2.5823702165498004
LOXL2,NMS23-1947,2.500209021715108
LOXL2,NMS23-471,2.871689665685515
LOXL2,S08-25548,2.6811597995251932
LOXL2,S10-479,2.477150206720067
LOXL2,S14-11208,3.195135507441496
LOXL2,S14-9996,2.639536290826109
LOXL2,S15-16380,2.99120834902534
LOXL2,S17-4703,2.7436821940065044
LOXL2,S18-6943,2.607101009389372
LRRC32,NMS22-13453,2.6232389499299917
LRRC32,NMS22-28934,2.430349226279516
LRRC32,NMS23-1947,2.4831020995213677
LRRC32,NMS23-471,2.581244025002381
LRRC32,S08-25548,2.76744529926977
LRRC32,S10-479,2.9111522799406355
LRRC32,S14-11208,2.370309495258699
LRRC32,S14-9996,2.7648110386557376
LRRC32,S15-16380,2.459919955746916
LRRC32,S17-4703,2.3968093725543818
LRRC32,S18-6943,2.318459865188351
LTB,NMS22-13453,1.8695837077134239
LTB,NMS22-28934,2.0704073217401198
LTB,NMS23-1947,2.139595758469972
LTB,NMS23-471,1.875986771428488
LTB,S08-25548,2.470733812658553
LTB,S10-479,3.7821916035014405
LTB,S14-11208,1.342817314635733
LTB,S14-9996,2.193708832395355
LTB,S15-16380,1.266701966884088
LTB,S17-4703,1.5241363765925686
LTB,S18-6943,2.6438374488234957
LTBP1,NMS22-13453,3.4174451198790132
LTBP1,NMS22-28934,2.7892068888644337
LTBP1,NMS23-1947,2.7727982887371274
LTBP1,NMS23-471,3.3276551754444053
LTBP1,S08-25548,3.5640692390387905
LTBP1,S10-479,3.121116460298144
LTBP1,S14-11208,3.235293561384419
LTBP1,S14-9996,3.5060014460109805
LTBP1,S15-16380,3.7131249770951276
LTBP1,S17-4703,3.421475593631834
LTBP1,S18-6943,3.050263722645796
LY9,NMS22-13453,1.5829719291048059
LY9,NMS22-28934,1.906227263052359
LY9,NMS23-1947,0.8715729355458788
LY9,NMS23-471,1.7248490876293856
LY9,S08-25548,2.0605845313608646
LY9,S10-479,2.1775653557474137
LY9,S14-11208,1.1766699326681496
LY9,S14-9996,1.5304558435846762
LY9,S15-16380,1.0346284566253203
LY9,S17-4703,1.1156105116742998
LY9,S18-6943,2.0268599859845615
LY96,NMS22-13453,2.5112949946962697
LY96,NMS22-28934,2.389715252471768
LY96,NMS23-1947,2.005352136486217
LY96,NMS23-471,2.5317981338753723
LY96,S08-25548,2.535167485114944
LY96,S10-479,2.412443746544762
LY96,S14-11208,1.9909600996821992
LY96,S14-9996,2.3324384599156054
LY96,S15-16380,2.231342137903896
LY96,S17-4703,2.31538249631499
LY96,S18-6943,2.275426536741639
LYZ,NMS22-13453,3.4610015200663278
LYZ,NMS22-28934,3.333142859402588
LYZ,NMS23-1947,2.9426280309747153
LYZ,NMS23-471,3.2413023703801054
LYZ,S08-25548,3.5777858256475694
LYZ,S10-479,3.4484636035753096
LYZ,S14-11208,2.485494285010972
LYZ,S14-9996,3.2714233677435813
LYZ,S15-16380,2.71780359968792
LYZ,S17-4703,2.5943704483126773
LYZ,S18-6943,3.2560487156061293
MAGEA1,NMS22-13453,1.4207806195485655
MAGEA1,NMS22-28934,1.3989810666581313
MAGEA1,NMS23-1947,1.3617278360175928
MAGEA1,NMS23-471,1.2247919564926815
MAGEA1,S08-25548,1.2545480771089739
MAGEA1,S10-479,2.283391697297128
MAGEA1,S14-11208,1.0145205387579237
MAGEA1,S14-9996,1.5304558435846762
MAGEA1,S15-16380,1.0346284566253203
MAGEA1,S17-4703,2.343644880252506
MAGEA1,S18-6943,1.31492005599242
MAGEA12,NMS22-13453,0.9489017609702137
MAGEA12,NMS22-28934,0.9444826721501687
MAGEA12,NMS23-1947,0.8715729355458788
MAGEA12,NMS23-471,0.9143431571194408
MAGEA12,S08-25548,1.1179338350396415
MAGEA12,S10-479,1.1017470739463662
MAGEA12,S14-11208,1.3653007486379873
MAGEA12,S14-9996,0.9666109866819343
MAGEA12,S15-16380,1.4348881208673159
MAGEA12,S17-4703,1.269746373130767
MAGEA12,S18-6943,0.9079485216122722
MAGEA3/A6,NMS22-13453,1.339848783037637
MAGEA3/A6,NMS22-28934,0.9444826721501687
MAGEA3/A6,NMS23-1947,2.0156949885265183
MAGEA3/A6,NMS23-471,1.1818435879447726
MAGEA3/A6,S08-25548,1.4607475418441969
MAGEA3/A6,S10-479,2.2008778457490257
MAGEA3/A6,S14-11208,0.9628426812012424
MAGEA3/A6,S14-9996,0.9666109866819343
MAGEA3/A6,S15-16380,2.7568870290533467
MAGEA3/A6,S17-4703,1.2474822606770544
MAGEA3/A6,S18-6943,0.9079485216122722
MAGEA4,NMS22-13453,0.9489017609702137
MAGEA4,NMS22-28934,1.3296012483565187
MAGEA4,NMS23-1947,1.4454485142660498
MAGEA4,NMS23-471,0.9143431571194408
MAGEA4,S08-25548,0.9410142437055697
MAGEA4,S10-479,1.1017470739463662
MAGEA4,S14-11208,1.0610753236297918
MAGEA4,S14-9996,1.5304558435846762
MAGEA4,S15-16380,0.9670797341444971
MAGEA4,S17-4703,1.0835026198302673
MAGEA4,S18-6943,0.9079485216122722
MAGEB2,NMS22-13453,1.2405492482825997
MAGEB2,NMS22-28934,1.5800121125294244
MAGEB2,NMS23-1947,0.8715729355458788
MAGEB2,NMS23-471,1.2995072987004876
MAGEB2,S08-25548,1.4785664955938433
MAGEB2,S10-479,1.1017470739463662
MAGEB2,S14-11208,1.0145205387579237
MAGEB2,S14-9996,0.9666109866819343
MAGEB2,S15-16380,2.765929202203141
MAGEB2,S17-4703,1.1156105116742998
MAGEB2,S18-6943,1.18440748541232
MAGEC1,NMS22-13453,0.9489017609702137
MAGEC1,NMS22-28934,1.290257269394518
MAGEC1,NMS23-1947,0.8715729355458788
MAGEC1,NMS23-471,0.9143431571194408
MAGEC1,S08-25548,1.1565491513317814
MAGEC1,S10-479,1.1017470739463662
MAGEC1,S14-11208,1.0145205387579237
MAGEC1,S14-9996,0.9666109866819343
MAGEC1,S15-16380,2.0988167170489413
MAGEC1,S17-4703,1.0588054866759067
MAGEC1,S18-6943,0.9079485216122722
MAGEC2,NMS22-13453,1.1589652603834102
MAGEC2,NMS22-28934,0.9444826721501687
MAGEC2,NMS23-1947,0.8715729355458788
MAGEC2,NMS23-471,0.9143431571194408
MAGEC2,S08-25548,1.2545480771089739
MAGEC2,S10-479,1.1017470739463662
MAGEC2,S14-11208,0.9025467793139914
MAGEC2,S14-9996,0.9666109866819343
MAGEC2,S15-16380,2.903507794393203
MAGEC2,S17-4703,1.0588054866759067
MAGEC2,S18-6943,0.9079485216122722
MAML2,NMS22-13453,2.6293586225803405
MAML2,NMS22-28934,2.521530341278711
MAML2,NMS23-1947,2.3678402712898143
MAML2,NMS23-471,2.6384193648626324
MAML2,S08-25548,2.783338915240944
MAML2,S10-479,2.4394905903896835
MAML2,S14-11208,2.550093762080741
MAML2,S14-9996,2.5925875322729297
MAML2,S15-16380,2.5672616923538745
MAML2,S17-4703,2.5636115914477875
MAML2,S18-6943,2.545418459751116
MAP3K12,NMS22-13453,1.9842121667614339
MAP3K12,NMS22-28934,1.8858133746604888
MAP3K12,NMS23-1947,1.8417347789747436
MAP3K12,NMS23-471,1.639486489268586
MAP3K12,S08-25548,2.206933761880598
MAP3K12,S10-479,2.3194183890477276
MAP3K12,S14-11208,2.0624315531626123
MAP3K12,S14-9996,2.159717546180216
MAP3K12,S15-16380,2.0988167170489413
MAP3K12,S17-4703,2.2295538639811365
MAP3K12,S18-6943,1.8380300829853202
MAP3K5,NMS22-13453,2.4583053921180165
MAP3K5,NMS22-28934,2.2907911833827592
MAP3K5,NMS23-1947,2.4616335662678472
MAP3K5,NMS23-471,2.5004834747588114
MAP3K5,S08-25548,2.4983381271670835
MAP3K5,S10-479,2.564026577265475
MAP3K5,S14-11208,2.4887903583648545
MAP3K5,S14-9996,2.459241664878082
MAP3K5,S15-16380,2.162026432421177
MAP3K5,S17-4703,2.1950135628758285
MAP3K5,S18-6943,2.6313321369266367
MAP3K7,NMS22-13453,3.157876655089991
MAP3K7,NMS22-28934,3.104661203918623
MAP3K7,NMS23-1947,3.348439220376244
MAP3K7,NMS23-471,3.0094126490036817
MAP3K7,S08-25548,2.96721557632752
MAP3K7,S10-479,3.198420634461869
MAP3K7,S14-11208,2.9270827915984143
MAP3K7,S14-9996,3.025956818894365
MAP3K7,S15-16380,3.054616884297338
MAP3K7,S17-4703,2.9902100571635417
MAP3K7,S18-6943,3.0467955157534843
MAP3K8,NMS22-13453,2.1357367435094736
MAP3K8,NMS22-28934,2.2475559469281547
MAP3K8,NMS23-1947,2.3723595825243238
MAP3K8,NMS23-471,2.5195392428629124
MAP3K8,S08-25548,2.8842514476035186
MAP3K8,S10-479,2.6761812972342605
MAP3K8,S14-11208,2.0161136663589083
MAP3K8,S14-9996,2.6903201464432707
MAP3K8,S15-16380,2.242342621024643
MAP3K8,S17-4703,2.1546673776225753
MAP3K8,S18-6943,2.529661300653685
MAPK10,NMS22-13453,1.2016701796465816
MAPK10,NMS22-28934,1.4858633295973347
MAPK10,NMS23-1947,0.8715729355458788
MAPK10,NMS23-471,1.5332635167787148
MAPK10,S08-25548,1.4225898398514822
MAPK10,S10-479,2.098955060438469
MAPK10,S14-11208,0.9628426812012424
MAPK10,S14-9996,1.5595475555804343
MAPK10,S15-16380,1.212187604403958
MAPK10,S17-4703,1.9925535178321356
MAPK10,S18-6943,1.9470414052552203
MARCO,NMS22-13453,2.5673675475545266
MARCO,NMS22-28934,2.736508049835306
MARCO,NMS23-1947,2.8344906429881953
MARCO,NMS23-471,2.6477642775557726
MARCO,S08-25548,2.6336704060514435
MARCO,S10-479,2.5227571257978822
MARCO,S14-11208,1.4265112613645752
MARCO,S14-9996,2.854852362417834
MARCO,S15-16380,1.9775407059465349
MARCO,S17-4703,1.0588054866759067
MARCO,S18-6943,2.3808260568363413
MB21D1,NMS22-13453,2.427972713608209
MB21D1,NMS22-28934,2.4026224277485277
MB21D1,NMS23-1947,2.3900161146118943
MB21D1,NMS23-471,2.3522983145343663
MB21D1,S08-25548,2.3665536928742097
MB21D1,S10-479,2.477150206720067
MB21D1,S14-11208,2.248855680106432
MB21D1,S14-9996,2.3943115632312266
MB21D1,S15-16380,2.059298292408071
MB21D1,S17-4703,2.2503956030571164
MB21D1,S18-6943,2.318459865188351
MELK,NMS22-13453,2.184946823051894
MELK,NMS22-28934,2.167937312700578
MELK,NMS23-1947,2.314646564169264
MELK,NMS23-471,2.2051231292036544
MELK,S08-25548,2.0070219255786808
MELK,S10-479,2.412443746544762
MELK,S14-11208,2.2005221918021127
MELK,S14-9996,2.3418300569205104
MELK,S15-16380,1.9622746046233148
MELK,S17-4703,2.0744141298411356
MELK,S18-6943,1.8600383898071935
MET,NMS22-13453,2.028855809390444
MET,NMS22-28934,2.4729465029537847
MET,NMS23-1947,1.8261396179359148
MET,NMS23-471,2.473705886887772
MET,S08-25548,2.2474822606770544
MET,S10-479,2.3684170607385617
MET,S14-11208,2.170730969337859
MET,S14-9996,2.410490420003448
MET,S15-16380,2.7205231311033278
MET,S17-4703,2.3399877668033477
MET,S18-6943,2.2456113598909075
MFGE8,NMS22-13453,3.603034972950388
MFGE8,NMS22-28934,3.800312143596249
MFGE8,NMS23-1947,4.011024589623354
MFGE8,NMS23-471,3.7340898218914966
MFGE8,S08-25548,3.400427459038216
MFGE8,S10-479,3.7827864067949215
MFGE8,S14-11208,4.410480462490456
MFGE8,S14-9996,3.2725145896509518
MFGE8,S15-16380,4.000204504543936
MFGE8,S17-4703,3.7290829466407622
MFGE8,S18-6943,3.8200680626319334
MFNG,NMS22-13453,2.1933194303744767
MFNG,NMS22-28934,1.9534697432534014
MFNG,NMS23-1947,1.9947129854315702
MFNG,NMS23-471,1.9948887953649106
MFNG,S08-25548,2.3212669395747887
MFNG,S10-479,2.5227571257978822
MFNG,S14-11208,1.6679196853173615
MFNG,S14-9996,2.322839272686321
MFNG,S15-16380,2.0634084249759455
MFNG,S17-4703,2.000650953629595
MFNG,S18-6943,2.426738921636634
MGMT,NMS22-13453,2.8225080563982807
MGMT,NMS22-28934,2.602906040937136
MGMT,NMS23-1947,2.8421909674172405
MGMT,NMS23-471,2.753942906959709
MGMT,S08-25548,2.7386299558207896
MGMT,S10-479,2.5540770813753886
MGMT,S14-11208,2.6583358032100772
MGMT,S14-9996,2.6578872947897434
MGMT,S15-16380,2.382683290433643
MGMT,S17-4703,2.498503530678758
MGMT,S18-6943,2.8469306133932046
MICA,NMS22-13453,2.484556068685703
MICA,NMS22-28934,2.4563964023106855
MICA,NMS23-1947,2.56262589414616
MICA,NMS23-471,2.5437204697163547
MICA,S08-25548,2.4197575460909864
MICA,S10-479,2.6194064108867776
MICA,S14-11208,2.8795775242971335
MICA,S14-9996,2.726295144126775
MICA,S15-16380,2.401900036760585
MICA,S17-4703,2.6829929733199793
MICA,S18-6943,2.488860816107981
MICB,NMS22-13453,2.034868996361131
MICB,NMS22-28934,1.906227263052359
MICB,NMS23-1947,1.8100307864058394
MICB,NMS23-471,2.0282458165724737
MICB,S08-25548,2.06513137214021
MICB,S10-479,2.1528995963937474
MICB,S14-11208,1.829753918924975
MICB,S14-9996,1.978043493909963
MICB,S15-16380,1.5142820478603778
MICB,S17-4703,1.8186876634415137
MICB,S18-6943,2.075145327053852
MKI67,NMS22-13453,2.8106558495675573
MKI67,NMS22-28934,2.606897052266272
MKI67,NMS23-1947,3.1367554361164376
MKI67,NMS23-471,2.7865029800701127
MKI67,S08-25548,2.5953087954440717
MKI67,S10-479,2.828524561146368
MKI67,S14-11208,2.804507438100976
MKI67,S14-9996,2.976056375590289
MKI67,S15-16380,2.5568570783672158
MKI67,S17-4703,2.5733938349225207
MKI67,S18-6943,2.4149566440156667
MLANA,NMS22-13453,1.368658712392227
MLANA,NMS22-28934,1.2469906992415498
MLANA,NMS23-1947,0.8715729355458788
MLANA,NMS23-471,1.3326404103874625
MLANA,S08-25548,1.3346547668832414
MLANA,S10-479,2.126780577012009
MLANA,S14-11208,1.0610753236297918
MLANA,S14-9996,0.9666109866819343
MLANA,S15-16380,0.9670797341444971
MLANA,S17-4703,1.224014811372864
MLANA,S18-6943,1.3508292735829677
MLH1,NMS22-13453,2.866936817731639
MLH1,NMS22-28934,2.791809905765779
MLH1,NMS23-1947,3.12735428396802
MLH1,NMS23-471,2.7887409227663857
MLH1,S08-25548,2.752808758073104
MLH1,S10-479,3.0658932793746176
MLH1,S14-11208,3.0541379048178086
MLH1,S14-9996,2.8943714538562375
MLH1,S15-16380,2.9621751147803477
MLH1,S17-4703,2.937773579075047
MLH1,S18-6943,2.872634025275189
MMP1,NMS22-13453,1.760874638052189
MMP1,NMS22-28934,2.042181594515766
MMP1,NMS23-1947,1.6033609243483804
MMP1,NMS23-471,1.9948887953649106
MMP1,S08-25548,1.9399184203690567
MMP1,S10-479,2.0029000686113876
MMP1,S14-11208,2.2131191388114564
MMP1,S14-9996,1.7022581631620943
MMP1,S15-16380,1.8302678009336417
MMP1,S17-4703,1.7309436934277358
MMP1,S18-6943,1.496376054012401
MMP7,NMS22-13453,2.040800061256529
MMP7,NMS22-28934,1.2469906992415498
MMP7,NMS23-1947,0.8715729355458788
MMP7,NMS23-471,1.7375901662857216
MMP7,S08-25548,1.5998830720736879
MMP7,S10-479,1.1017470739463662
MMP7,S14-11208,2.702766467695116
MMP7,S14-9996,2.422228598248671
MMP7,S15-16380,1.212187604403958
MMP7,S17-4703,2.02411607282677
MMP7,S18-6943,1.6421676344049452
MMP9,NMS22-13453,4.613692487663515
MMP9,NMS22-28934,4.117918607984465
MMP9,NMS23-1947,4.870700961760524
MMP9,NMS23-471,3.3557311257080817
MMP9,S08-25548,2.5427880934506764
MMP9,S10-479,4.134002972239584
MMP9,S14-11208,3.5605880401935495
MMP9,S14-9996,3.3135888453870037
MMP9,S15-16380,3.664375865173348
MMP9,S17-4703,4.074136317933963
MMP9,S18-6943,4.482099879227071
MMRN2,NMS22-13453,3.046627812649876
MMRN2,NMS22-28934,2.69959493854524
MMRN2,NMS23-1947,3.1933500388896054
MMRN2,NMS23-471,2.811534791556763
MMRN2,S08-25548,2.525860772931854
MMRN2,S10-479,3.0929275693257803
MMRN2,S14-11208,2.3615767507901504
MMRN2,S14-9996,3.03452819240188
MMRN2,S15-16380,2.824438257272918
MMRN2,S17-4703,2.864594134902494
MMRN2,S18-6943,2.940835116261536
MRC1,NMS22-13453,2.581175677018203
MRC1,NMS22-28934,2.4243425157574707
MRC1,NMS23-1947,1.8417347789747436
MRC1,NMS23-471,2.8136476953468965
MRC1,S08-25548,3.014516338597556
MRC1,S10-479,2.5227571257978822
MRC1,S14-11208,2.167317334748176
MRC1,S14-9996,2.4900428002642228
MRC1,S15-16380,2.3100982718561998
MRC1,S17-4703,2.2319281100740858
MRC1,S18-6943,2.6420785290635984
MRE11,NMS22-13453,2.6216954623292787
MRE11,NMS22-28934,2.6832362124698608
MRE11,NMS23-1947,2.2104790426452476
MRE11,NMS23-471,2.72653161024745
MRE11,S08-25548,2.7219671637520984
MRE11,S10-479,2.6363976179098505
MRE11,S14-11208,2.774027652697421
MRE11,S14-9996,2.6465115511957134
MRE11,S15-16380,2.559487681797765
MRE11,S17-4703,2.620208952005912
MRE11,S18-6943,2.610915555324175
MS4A1,NMS22-13453,1.5829719291048059
MS4A1,NMS22-28934,2.083860800866573
MS4A1,NMS23-1947,1.4820155764507117
MS4A1,NMS23-471,2.0017769670774395
MS4A1,S08-25548,2.433561834647961
MS4A1,S10-479,2.8976655713751884
MS4A1,S14-11208,1.319314304090512
MS4A1,S14-9996,1.9082704994957238
MS4A1,S15-16380,1.3588862044058692
MS4A1,S17-4703,1.2907022432878543
MS4A1,S18-6943,2.676080593389865
MS4A2,NMS22-13453,1.5093369580176441
MS4A2,NMS22-28934,1.7662640906519955
MS4A2,NMS23-1947,1.4056877866727775
MS4A2,NMS23-471,1.761927838420529
MS4A2,S08-25548,1.5121505369220305
MS4A2,S10-479,2.2008778457490257
MS4A2,S14-11208,0.9628426812012424
MS4A2,S14-9996,1.4656802115982779
MS4A2,S15-16380,1.6285932558512592
MS4A2,S17-4703,1.0588054866759067
MS4A2,S18-6943,1.7076553235311869
MS4A4A,NMS22-13453,3.0501012234836407
MS4A4A,NMS22-28934,2.9417995416242597
MS4A4A,NMS23-1947,2.519893592217336
MS4A4A,NMS23-471,3.1497270324730886
MS4A4A,S08-25548,3.3359811459087245
MS4A4A,S10-479,2.932737508326898
MS4A4A,S14-11208,2.3659744217025986
MS4A4A,S14-9996,3.003245054813147
MS4A4A,S15-16380,2.6006462356623943
MS4A4A,S17-4703,2.48422863769372
MS4A4A,S18-6943,3.186699297141286
MS4A6A,NMS22-13453,2.3739963842623264
MS4A6A,NMS22-28934,2.252075943799801
MS4A6A,NMS23-1947,1.8100307864058394
MS4A6A,NMS23-471,2.376010910646249
MS4A6A,S08-25548,2.4217684012069243
MS4A6A,S10-479,2.383582004606484
MS4A6A,S14-11208,1.7563317673210577
MS4A6A,S14-9996,2.0286525736331185
MS4A6A,S15-16380,1.8159760009719854
MS4A6A,S17-4703,2.13152242891307
MS4A6A,S18-6943,2.4963483557769948
MSH2,NMS22-13453,2.581175677018203
MSH2,NMS22-28934,3.103396592835843
MSH2,NMS23-1947,1.9373674175172895
MSH2,NMS23-471,2.9694019326928727
MSH2,S08-25548,2.4847552537095594
MSH2,S10-479,2.2441038633765076
MSH2,S14-11208,2.6538586491113674
MSH2,S14-9996,2.607969437822521
MSH2,S15-16380,2.768364268841102
MSH2,S17-4703,2.7544400783755654
MSH2,S18-6943,2.595441104815296
MSH6,NMS22-13453,2.650142323792434
